cluster,direction,gene,avg_log2FC,padj
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,H2AZ1,6.31991102384438,5.93105244997246e-6
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,SRGN,0.927173988556219,9.93365654834678e-6
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ABTB3,6.51720297221995,9.95961866739276e-6
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,IRF1-AS1,6.28076415214438,1.03287791967939e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,DUSP2,1.15474499488634,1.43454946184789e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,TSPYL2,3.55205533120104,1.91987647726313e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,JUND,1.3589915367589,2.02775927566669e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,SARAF,0.588761630195718,2.21342112938452e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,SLC7A5,2.96738887775289,2.42396201803527e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,EFHD2,1.08540047600463,3.19878047890372e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,LINC00486,5.0644097082441,3.48661814572575e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,CSRNP1,3.40800083148838,3.54718879709515e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,RORC,6.04425747710707,4.24023999847353e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,SYAP1,2.13690896170652,8.81361011849976e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,H1-10,6.92237759865347,1.4509067928172e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,CMIP,1.58418475014495,1.5643756217675e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ZFP36,1.64257775732657,1.5648131004221e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,MIR142HG,6.01264617126819,1.7537031224079e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ATOSA,5.91868051896386,1.8376105124223e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,LINC00869,5.9269450240445,2.7333776314206e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,MARCHF7,5.88391324578691,2.936743771477e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,BMAL1,5.77012345474123,3.6422712060158e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,SARS1,5.63382370905923,6.0708118380163e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,VIM,2.54058617559496,6.3128483277629e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ENSG00000283674,5.94867646589754,7.74381230935e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,PRKX,1.40116039330788,8.0086166296831e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,H2AC6,5.98165377504522,9.8422358492427e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,FOSL2,2.00471240490669,0.00101578023328447
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,MARS1,5.66574061920845,0.00127162067760696
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ALOX5AP,0.865187812153669,0.00127386365771789
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,AGPAT4,2.444841770609,0.0018229951705324
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,DNAJB1,1.86861601428713,0.00232745743865715
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,POLR1H,5.48791891957763,0.00254254898802011
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,FMNL1-DT,5.63924677926758,0.00268246583272534
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,NR4A3,5.96188474152365,0.00299317338152492
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,TLE1,2.41471014277211,0.00361670146841549
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,P2RY8,1.16889842534826,0.00404269585960847
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,TNFAIP3,0.999263156194932,0.00412941538286212
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,TENT5C,1.57383048233237,0.00416641040944981
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,MARCHF5,5.46372384492837,0.00479148245618478
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,NCS1,5.47811248824126,0.0053796683970789
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,FAM118A,1.59526316561403,0.00595300786621083
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,BLTP3B,5.35841790304215,0.00773036609261836
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,MTRNR2L12,5.73384670636135,0.00779034581418336
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,MIR23AHG,6.10970538556354,0.00857643898548632
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,CREM,2.0825815223169,0.00882051308472008
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,FAM177A1,1.86475760565153,0.00982693126912034
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,FTH1,1.17252063364202,0.00996094226239775
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,YPEL5,1.46184166737182,0.0100384601465567
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,LDHA,0.752536297107114,0.0123035950945319
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ENSG00000291149,5.51704237522753,0.0130841356928447
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,TAGLN2,0.91768871933188,0.0162550237457535
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,MARCHF6,5.4309208060287,0.0188594557728714
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,BLTP1,5.43916574818034,0.0203525411945719
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,NR4A2,3.96874232556903,0.0207387257071315
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ENSG00000282885,6.13797500595059,0.0222278206690875
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,CRIP2,5.7456415628678,0.0232385308930238
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,CDV3,0.866987505820078,0.0244331458058429
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,GAS7,2.71155564000161,0.0284922321694964
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ATP2B1,1.36375592566917,0.0338313726220995
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,CD44,0.861918959033178,0.0362605676657616
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,GRK2,1.00244017343025,0.0396877933151529
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,PPP1R15A,1.90158584367102,0.0402058003934847
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,IRAG2,5.3029195533188,0.0411921124639868
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,PPP2R5C,0.613441053428996,0.0460672725918632
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,PBXIP1,0.858130287229651,0.0477703708587922
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,ENSG00000291073,5.25288977708302,0.0481907669703103
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Up,IPO4,3.31057405495692,0.048769391718995
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,RPS4Y1,-4.54306035772103,4.06235813158183e-52
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,RBFOX2,-1.49771990608724,1.56406862176368e-29
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,FP236383.3,-0.864120466196705,5.42296742447837e-25
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,APOO,-1.70637751764722,2.67339452027351e-22
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,PTPRCAP,-1.16631298283528,2.21982821434125e-19
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,MT-ATP8,-0.934482189137991,3.50853577994116e-16
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,PRKY,-5.79097113257679,2.08223865181916e-13
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,IL32,-0.971576402485312,9.14615091709031e-13
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,HAPLN3,-4.387214390272,4.31052645722306e-12
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,USP9Y,-4.73348688263599,2.7336685502562798e-11
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,EIF1AY,-5.61867465442974,3.0187899776831295e-11
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,DDX3Y,-5.25747927206688,3.05277190663097e-11
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,STAT1,-1.73963087075274,4.1262588882300597e-11
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,NPEPPS,-1.44983085462327,4.6547447124667896e-11
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,GBP1,-2.44046512300257,8.749232392444611e-10
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,GBP5,-1.56402153738278,2.44273404452367e-9
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,FP671120.4,-0.630482513955545,2.81625221902983e-9
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,ZBTB20,-1.43359448191583,3.03111234703065e-9
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,LTB,-0.902291056817334,1.20643794309874e-8
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,H3F3A,-0.792469371992488,6.04132747711065e-8
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,UTY,-4.9588945035356,3.05011045555463e-7
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,GIMAP4,-0.804632449237794,1.60146519370235e-6
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,IGLV2-14,-2.99205680965196,2.81424646925669e-6
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,IFNG-AS1,-1.56282477192195,4.28730905367121e-6
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,LINC00861,-1.27785257602706,3.63382753942396e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,PSME1,-0.654595640510784,7.46162374796974e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,KDM5D,-3.95913518622188,9.37066983418791e-5
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,AC068587.4,-1.42044867984817,4.4307112233762e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,AL157402.2,-2.50819631542461,6.7255081655711e-4
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,WARS,-2.66396991127668,0.00209199180824168
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,IL1B,-5.36957565141435,0.00262369041239637
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,PSME2,-0.678731715916504,0.00341524409461857
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,LINC00278,-6.69599895925136,0.00349302482557041
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,DNPH1,-1.03019221903385,0.00365058842768835
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,PHF14,-1.28150984190897,0.00398743187851874
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,AP001011.1,-2.59251188971441,0.00504658549098508
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,ISCU,-0.797403401377805,0.00835522724142596
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,AL365361.1,-3.39900849530905,0.0104428191818437
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,THSD4-AS1,-2.3955178683989,0.0119161846938433
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,TMEM204,-1.4302327114796,0.012199064876705
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,GZMK,-0.683873264911093,0.0133698366519908
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,TCAF2,-1.30485354199617,0.0158852552174775
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,CCNG2,-1.0926115873479,0.0167949370979206
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,AC004687.1,-1.07336493578491,0.0170047608980793
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,GIMAP7,-0.660484818780551,0.0173278320030842
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,AC105402.3,-2.84856013779489,0.0237968544740167
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,TIFA,-1.71907068754158,0.0291217092775333
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,TMTC2,-2.26766999463213,0.030959059508024
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,PYHIN1,-0.795323702782082,0.0340238372260468
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,SCGB3A1,-3.82200984707368,0.0354021234090785
21_Gamma_Delta_2_T_cells_HighvsLowVL_PreART,Down,MT-ND6,-0.731369153256862,0.0395575464892581
22_CD69_B_cell_HighvsLowVL_PreART,Up,HLA-DRB5,1.66823284184423,3.2718767212104602e-21
22_CD69_B_cell_HighvsLowVL_PreART,Up,AC004448.2,3.92010183186605,6.23452231411695e-16
22_CD69_B_cell_HighvsLowVL_PreART,Up,ZFP36L1,0.68036678350442,3.82074705398904e-10
22_CD69_B_cell_HighvsLowVL_PreART,Up,PPP1R15A,1.65090217589979,4.33003885251852e-10
22_CD69_B_cell_HighvsLowVL_PreART,Up,XIST,1.84574497224245,6.86019292218544e-7
22_CD69_B_cell_HighvsLowVL_PreART,Up,H3-3B,8.79778105585519,1.47623369189051e-5
22_CD69_B_cell_HighvsLowVL_PreART,Up,H3-3A,8.51825768377455,1.47623369189051e-5
22_CD69_B_cell_HighvsLowVL_PreART,Up,TALAM1,8.24353748299978,1.47623369189051e-5
22_CD69_B_cell_HighvsLowVL_PreART,Up,GAREM1,1.87265798778868,2.49206055520714e-5
22_CD69_B_cell_HighvsLowVL_PreART,Up,ENSG00000289901,7.49501646102314,2.6054162295086e-5
22_CD69_B_cell_HighvsLowVL_PreART,Up,TRBJ2-2P,5.13966814069932,4.52586169020266e-5
22_CD69_B_cell_HighvsLowVL_PreART,Up,NFKB2,0.746325526739834,8.13832227087799e-5
22_CD69_B_cell_HighvsLowVL_PreART,Up,REL,0.621591879512255,1.0948565101428e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,ATP5MK,5.94334370684085,1.5849444884679e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,IRF4,1.04264029804212,2.4918542212286e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,H4C3,6.13879145421131,3.0484356463629e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,H2AZ1,6.00344662569582,3.5187938719429e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,CD58,1.06226154665769,4.7358972670242e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,SRGN,1.21556396720327,5.9981628262219e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,SLC3A2,0.884959846719238,7.2662437679859e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,SNX9,0.958687920612361,7.49089772744e-4
22_CD69_B_cell_HighvsLowVL_PreART,Up,FOS,3.20038785913405,0.00109251021352571
22_CD69_B_cell_HighvsLowVL_PreART,Up,TARS1,5.48114806683649,0.00155485715334573
22_CD69_B_cell_HighvsLowVL_PreART,Up,IARS1,5.41077062271594,0.00162575750362339
22_CD69_B_cell_HighvsLowVL_PreART,Up,ENSG00000273149,6.70370363244055,0.00206304776534925
22_CD69_B_cell_HighvsLowVL_PreART,Up,SARAF,0.580208709427963,0.00227316135423532
22_CD69_B_cell_HighvsLowVL_PreART,Up,GARS1,5.7426481614253,0.00235750666144529
22_CD69_B_cell_HighvsLowVL_PreART,Up,WARS1,5.78375580309481,0.00280259966992406
22_CD69_B_cell_HighvsLowVL_PreART,Up,MYC,0.865120738834277,0.00303271037895671
22_CD69_B_cell_HighvsLowVL_PreART,Up,MTRNR2L12,7.3394286752374,0.00310838371517355
22_CD69_B_cell_HighvsLowVL_PreART,Up,ADSS2,5.12416293288089,0.00490277934838719
22_CD69_B_cell_HighvsLowVL_PreART,Up,CHASERR,5.30593349732895,0.00494910653628397
22_CD69_B_cell_HighvsLowVL_PreART,Up,PHACTR1,1.00301609352536,0.00647784334871339
22_CD69_B_cell_HighvsLowVL_PreART,Up,SDCBP,0.9576623241074,0.00737684035043434
22_CD69_B_cell_HighvsLowVL_PreART,Up,YARS1,5.0971897957311,0.00792924981119271
22_CD69_B_cell_HighvsLowVL_PreART,Up,EIF2S3,0.654334259856151,0.0084308147806061
22_CD69_B_cell_HighvsLowVL_PreART,Up,H2AZ2,5.04309509865984,0.0085688140536421
22_CD69_B_cell_HighvsLowVL_PreART,Up,H1-4,5.72010576362172,0.00953709656328645
22_CD69_B_cell_HighvsLowVL_PreART,Up,ST6GALNAC6,1.73669991868991,0.0129160345865682
22_CD69_B_cell_HighvsLowVL_PreART,Up,SAMD1,2.04427960889773,0.0138003005350436
22_CD69_B_cell_HighvsLowVL_PreART,Up,CYRIA,5.29404068270031,0.0138030072583342
22_CD69_B_cell_HighvsLowVL_PreART,Up,MACROH2A1,4.24363783140834,0.0178060708478876
22_CD69_B_cell_HighvsLowVL_PreART,Up,GPX1,5.16761416809728,0.01821600949219
22_CD69_B_cell_HighvsLowVL_PreART,Up,CYRIB,4.95767450342108,0.0191726793074945
22_CD69_B_cell_HighvsLowVL_PreART,Up,COL9A3,2.86309805115176,0.0249330528716641
22_CD69_B_cell_HighvsLowVL_PreART,Up,LINC00486,4.66670587248216,0.0266978086203547
22_CD69_B_cell_HighvsLowVL_PreART,Up,TSC22D3,1.39600542498512,0.0354678075780676
22_CD69_B_cell_HighvsLowVL_PreART,Up,FTH1,0.697659238985763,0.0378034864186424
22_CD69_B_cell_HighvsLowVL_PreART,Up,CRIP1,1.46158755857863,0.0397075910358851
22_CD69_B_cell_HighvsLowVL_PreART,Up,CARS1,4.66672799964598,0.0451121199449319
22_CD69_B_cell_HighvsLowVL_PreART,Down,RPS4Y1,-4.41774233234818,1.5600303477794601e-58
22_CD69_B_cell_HighvsLowVL_PreART,Down,APOO,-0.871051402229856,1.3841684608930601e-24
22_CD69_B_cell_HighvsLowVL_PreART,Down,EIF1AY,-5.1211507791509,1.0366923036786299e-23
22_CD69_B_cell_HighvsLowVL_PreART,Down,RBFOX2,-0.632850856227904,1.4840369728131198e-23
22_CD69_B_cell_HighvsLowVL_PreART,Down,WARS,-2.06205132768792,9.771997137652929e-23
22_CD69_B_cell_HighvsLowVL_PreART,Down,MT-CO3,-0.583456711578645,2.97484902335721e-20
22_CD69_B_cell_HighvsLowVL_PreART,Down,UTY,-4.69586904332158,7.473664844152869e-20
22_CD69_B_cell_HighvsLowVL_PreART,Down,GBP5,-3.92419091481835,1.8338496919058398e-19
22_CD69_B_cell_HighvsLowVL_PreART,Down,DDX3Y,-3.19041883798227,4.82090528471702e-14
22_CD69_B_cell_HighvsLowVL_PreART,Down,GATD3B,-2.63078745310115,5.25614476376892e-14
22_CD69_B_cell_HighvsLowVL_PreART,Down,IRF1,-1.61758887763118,2.30721063951516e-13
22_CD69_B_cell_HighvsLowVL_PreART,Down,GBP4,-1.8674889869041,3.6399584849021694e-11
22_CD69_B_cell_HighvsLowVL_PreART,Down,PSME2,-0.659696808302603,5.8194350342762196e-11
22_CD69_B_cell_HighvsLowVL_PreART,Down,GBP1,-2.36232687289487,7.470793293995719e-11
22_CD69_B_cell_HighvsLowVL_PreART,Down,SOCS1,-2.3613852667402,9.920588109709129e-11
22_CD69_B_cell_HighvsLowVL_PreART,Down,HLA-G,-4.55965268794436,9.297377843629961e-10
22_CD69_B_cell_HighvsLowVL_PreART,Down,CD38,-1.70373815498054,1.3803474530223801e-9
22_CD69_B_cell_HighvsLowVL_PreART,Down,IFITM1,-1.62508004629434,1.46355663237206e-9
22_CD69_B_cell_HighvsLowVL_PreART,Down,STAT1,-1.39290311380662,2.9972621189015504e-9
22_CD69_B_cell_HighvsLowVL_PreART,Down,TMSB10,-0.792413096148286,3.33645989910568e-8
22_CD69_B_cell_HighvsLowVL_PreART,Down,PTPRCAP,-1.06176142414091,6.10583856410519e-8
22_CD69_B_cell_HighvsLowVL_PreART,Down,LINC00278,-4.81744169997606,6.40229914778183e-8
22_CD69_B_cell_HighvsLowVL_PreART,Down,PRKY,-3.96993131003388,8.32158895295983e-8
22_CD69_B_cell_HighvsLowVL_PreART,Down,IFITM2,-0.666784753091236,4.55768028907223e-7
22_CD69_B_cell_HighvsLowVL_PreART,Down,HAPLN3,-2.63939998497016,6.64420503919149e-7
22_CD69_B_cell_HighvsLowVL_PreART,Down,UBE2L6,-0.936786423462089,7.61620977404801e-7
22_CD69_B_cell_HighvsLowVL_PreART,Down,AC004556.3,-5.18901416602391,7.67782693270989e-7
22_CD69_B_cell_HighvsLowVL_PreART,Down,USP9Y,-3.57687115247981,8.21929994387112e-7
22_CD69_B_cell_HighvsLowVL_PreART,Down,AL157871.4,-2.62766333111646,6.03204624735576e-6
22_CD69_B_cell_HighvsLowVL_PreART,Down,EPSTI1,-1.37317433006705,1.60330695864698e-5
22_CD69_B_cell_HighvsLowVL_PreART,Down,BCL11A,-1.07109096728177,1.761519810807e-5
22_CD69_B_cell_HighvsLowVL_PreART,Down,LAP3,-1.12450584018162,2.06132282857879e-5
22_CD69_B_cell_HighvsLowVL_PreART,Down,NCF1,-1.16602017817112,2.40974698729083e-5
22_CD69_B_cell_HighvsLowVL_PreART,Down,ARHGAP15,-0.726516196150421,1.1946978167854e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,KDM5D,-4.49930128905332,1.3166362324942e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,PLAAT4,-2.58071641065807,0.00016052104601322999
22_CD69_B_cell_HighvsLowVL_PreART,Down,AC099063.1,-3.99149820503019,2.2420208495636e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,C4orf3,-0.735432802357115,4.1348080455623e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,PLAC8,-1.87400895633503,5.4764871633962e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,RNF213,-1.15693626677969,5.8357130953317e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,GBP2,-1.28199237962937,6.153963926937e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,PSMB9,-0.589553766096355,8.2269508490152e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,P2RY14,-3.80217831886204,9.0791861648795e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,AC104699.1,-5.75033732385295,9.1710106627608e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,TCL1A,-0.891613192985401,9.889496497655e-4
22_CD69_B_cell_HighvsLowVL_PreART,Down,C5orf56,-1.66863555327611,0.00107480009763462
22_CD69_B_cell_HighvsLowVL_PreART,Down,AC027097.2,-1.27403621673866,0.00121884341500999
22_CD69_B_cell_HighvsLowVL_PreART,Down,MYO3A,-4.95093616136002,0.00167284096082662
22_CD69_B_cell_HighvsLowVL_PreART,Down,ISG20,-0.987081269688627,0.00430017881570804
22_CD69_B_cell_HighvsLowVL_PreART,Down,IFI35,-1.15533270570032,0.0046424426615157
22_CD69_B_cell_HighvsLowVL_PreART,Down,CBWD5,-0.806551595748716,0.00542423272947863
22_CD69_B_cell_HighvsLowVL_PreART,Down,APOL2,-1.99904507343627,0.00640381343738064
22_CD69_B_cell_HighvsLowVL_PreART,Down,S100A11,-0.769703341544807,0.0125310438967018
22_CD69_B_cell_HighvsLowVL_PreART,Down,RAP1GDS1,-0.649478533694287,0.0181309900206026
22_CD69_B_cell_HighvsLowVL_PreART,Down,LINC02100,-2.15633553836758,0.0184403410283213
22_CD69_B_cell_HighvsLowVL_PreART,Down,RIPOR2,-0.684035428782401,0.0210857691328687
22_CD69_B_cell_HighvsLowVL_PreART,Down,TRIM22,-0.945137786742768,0.0242424361473509
22_CD69_B_cell_HighvsLowVL_PreART,Down,CXCL10,-1.15170675610284,0.0292443179797538
22_CD69_B_cell_HighvsLowVL_PreART,Down,STAMBPL1,-1.66709689903093,0.0374905884002684
22_CD69_B_cell_HighvsLowVL_PreART,Down,TAP1,-0.748929637059123,0.044223991742341
22_CD69_B_cell_HighvsLowVL_PreART,Down,TRAFD1,-1.40542061486114,0.0464822986264127
23_DN_T_cell_2_HighvsLowVL_PreART,Up,AC004448.2,3.82862610936985,4.915044539709389e-19
23_DN_T_cell_2_HighvsLowVL_PreART,Up,HNRNPDL,0.905809798443899,2.2357224043219998e-13
23_DN_T_cell_2_HighvsLowVL_PreART,Up,MTRNR2L12,8.10156556533679,2.43762995715934e-10
23_DN_T_cell_2_HighvsLowVL_PreART,Up,VIM,1.12883720514921,2.11024292286819e-9
23_DN_T_cell_2_HighvsLowVL_PreART,Up,AL138963.4,3.22139329915037,1.32122105721431e-8
23_DN_T_cell_2_HighvsLowVL_PreART,Up,UBC,0.735791907593537,1.08831038847111e-7
23_DN_T_cell_2_HighvsLowVL_PreART,Up,CALM1,0.761593897258843,1.39565462655804e-7
23_DN_T_cell_2_HighvsLowVL_PreART,Up,DDX5,0.660946020840696,3.90500494419054e-7
23_DN_T_cell_2_HighvsLowVL_PreART,Up,TSC22D3,1.55823175199508,8.96192707335896e-7
23_DN_T_cell_2_HighvsLowVL_PreART,Up,S1PR1,1.14100969329454,1.60852186074983e-5
23_DN_T_cell_2_HighvsLowVL_PreART,Up,NOSIP,0.884759408925108,2.44005666535717e-5
23_DN_T_cell_2_HighvsLowVL_PreART,Up,KLF2,0.667035481277612,2.4880449900275e-4
23_DN_T_cell_2_HighvsLowVL_PreART,Up,SELPLG,0.918991543413393,3.2606165732993e-4
23_DN_T_cell_2_HighvsLowVL_PreART,Up,RASGRP2,1.12518811096104,5.9506920425805e-4
23_DN_T_cell_2_HighvsLowVL_PreART,Up,FOS,5.37695896027947,0.00102016167778587
23_DN_T_cell_2_HighvsLowVL_PreART,Up,PPP1R15A,2.47475498515973,0.00295190119192859
23_DN_T_cell_2_HighvsLowVL_PreART,Up,GRK2,1.06647385683298,0.00377159236508635
23_DN_T_cell_2_HighvsLowVL_PreART,Up,KLF6,1.46410661513501,0.00768654327562449
23_DN_T_cell_2_HighvsLowVL_PreART,Up,RNASET2,0.694617133080554,0.0078890989505616509
23_DN_T_cell_2_HighvsLowVL_PreART,Up,SOCS3,0.859335450721178,0.0122856712176742
23_DN_T_cell_2_HighvsLowVL_PreART,Up,S100A6,0.650670875031776,0.0129272412978036
23_DN_T_cell_2_HighvsLowVL_PreART,Up,XIST,2.76731934170671,0.0180076714724099
23_DN_T_cell_2_HighvsLowVL_PreART,Up,JUN,1.45080773039964,0.0187881548979412
