comparison,cluster,module,test,mode_note,n_total,n_groupA,n_groupB,n_paired,estimate,estimate_type,ci_lower,ci_upper,statistic,p_value,p_adj
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.04875293204706954,HL_shift,0.04423102908504542,0.07984971087822001,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.37905016007329245,HL_shift,-0.40997790179727905,-0.31916784437688545,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.026500623219411698,HL_shift,-0.007072116017630525,0.08085239799446983,2,1,1
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.06579802154240995,HL_shift,-0.16039427881919524,-0.01693370933046192,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.006424932613362274,HL_shift,-0.0127726593524469,0.011481341322264506,1,1,1
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.06519505860687547,HL_shift,0.06293766260074019,0.08044958313318368,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.11980366202483192,HL_shift,0.052056498180321736,0.16715497417362854,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.08309376896088835,HL_shift,-0.2259740066562975,-0.025746676274827157,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.37148188956999983,HL_shift,0.3154359909456559,0.37694093536992757,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.08818460807367444,HL_shift,0.082492755955685,0.18943691318176142,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.15306666196747387,HL_shift,-0.17175149162067738,0.2754871440432662,2,1,1
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.053517643819270225,HL_shift,0.02986377224569217,0.06388299867676762,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.04810552419370584,HL_shift,0.025596565094199962,0.10647086024470528,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.04008384107451729,HL_shift,-0.041640323976061586,-0.01824485833449946,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.005174613502019522,HL_shift,-0.006959508094148524,-0.0027286468387316305,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.007919219418763133,HL_shift,-0.026707581428739607,0.0966240501115832,2,1,1
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.061177764589195535,HL_shift,-0.2479794993125315,-0.026305487748138956,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.2150942996558215,HL_shift,0.13929350078453237,0.24236052305354824,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.024297314890797415,HL_shift,0.021032932263604844,0.03741885290206167,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.09321984091956687,HL_shift,0.0709443578992808,0.10009328660411301,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.03047383886009068,HL_shift,0.0028379869892421195,0.04440567200569312,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.009136240831824297,HL_shift,-0.055022600017531176,0.056190729701199815,1,1,1
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.046466808777930704,HL_shift,-0.05680021916531372,-0.026909224146443075,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.06400550236221804,HL_shift,0.046016862695612545,0.08010893423259564,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.3326627051305707,HL_shift,0.14907341564477986,0.34219249591577394,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.4885137360057945,HL_shift,0.4713661468049835,0.6170850791006718,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.01370524915621684,HL_shift,-0.025421439791129374,0.02714527276381351,2,1,1
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.15306666196747387,HL_shift,-0.17175149162067738,0.2754871440432662,2,1,1
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.04400333026927832,HL_shift,0.04058314406654981,0.04916714081065275,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.055604808543600434,HL_shift,0.006755435251369412,0.09522573238294375,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.024657671170376982,HL_shift,-0.03531679672281108,-0.024247063467755202,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.1382212337628067,HL_shift,0.07544482883419959,0.20596874523723194,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.08135210818681508,HL_shift,-0.09778616950682681,-0.05674109928318777,0,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,4,3,1,0,0.13523098472925055,HL_shift,0.11263849482359806,0.18426298294554275,3,0.37109336952269756,0.6699529000397546
HEU vs HUU (Entry),27: GZMK+ CD8 T cell,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,4,3,1,0,-0.002750695011778195,HL_shift,-0.006747432366527743,0.12743811029785057,1,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.10429474081548239,HL_shift,-0.18757224947337364,0.002506410557743151,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.022569019028832966,HL_shift,-0.03687376256207022,0.16664104813677064,3,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.0348545862429282,HL_shift,-0.034848958881110725,0.08741065949942323,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.020731272005805504,HL_shift,-0.1353210052279879,0.09385846121637689,3,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.03242535649729002,HL_shift,-0.06786758434693266,0.08064504783206503,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03899390012093075,HL_shift,-0.1354632817987117,0.07725635777860715,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.024867684078911094,HL_shift,-0.004493788597325004,0.05422915675514719,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.013622573235187094,HL_shift,-0.16845855676075408,0.037636596544144696,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.2372435463257072,HL_shift,-0.3561031566151753,-0.168892867910545,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.014233123785315632,HL_shift,-0.06467465238601608,0.05856972288602154,3,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0019435819806316,HL_shift,-0.04410276840572857,0.02876250002686104,3,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.0015002380297222048,HL_shift,-0.010500674874793598,0.07835457185184573,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.011858717288568174,HL_shift,-0.09602388806476164,0.11974132264189799,3,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.15620089984363472,HL_shift,0.07030954033284054,0.24209225935442888,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),28: DN T cell_4,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.05959839324842876,HL_shift,-0.15303255263191468,0.03076410746108299,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.11281379520713997,HL_shift,-0.19106783620915171,0.4166954266234317,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.08345543424750768,HL_shift,-0.028319778394054675,0.19523064688907002,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.08808961276018538,HL_shift,-0.018800647070391252,0.1275860777044034,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.020472168133647613,HL_shift,-0.04170611504542522,0.08265045131272045,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03773173747393991,HL_shift,-0.04545180827320392,0.1444123839567582,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.025459546742921862,HL_shift,-0.10256103623443355,0.017862138337013275,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.00330245093186346,HL_shift,-0.07467078558193746,0.023068491865934213,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.17158930173710973,HL_shift,-0.28372592786403417,-0.08991608339798318,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),28: DN T cell_4,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.07030486514781283,HL_shift,-0.21186641352574573,0.2759930405380946,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.02666369167459931,HL_shift,-0.26324857789203393,0.25004961605156445,3,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06891547154737247,HL_shift,-0.14772108054411018,0.05693618078241979,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.04352188573166896,HL_shift,-0.056074914855159586,0.1431186863184975,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.014213947107158495,HL_shift,-0.08631623210371431,0.05788833788939732,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.13004392883446325,HL_shift,0.01989763449501042,0.24019022317391608,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),28: DN T cell_4,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.04119022310108578,HL_shift,-0.2508821799909735,0.11153612127494174,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06102763615421527,HL_shift,-0.12221394673288766,-0.026648351193914052,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),28: DN T cell_4,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.08176777822901665,HL_shift,-0.11166306170098048,0.27519861815901375,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.1878826185203655,HL_shift,-0.17557397797497148,0.5037033365645178,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.10287019029205717,HL_shift,-0.22236443913577397,0.40971719891414266,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.08808961276018538,HL_shift,-0.018800647070391252,0.1275860777044034,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),28: DN T cell_4,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.033231841699242454,HL_shift,-0.08599487768162967,0.1861368830428753,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.06696370845768196,HL_shift,-0.079549673669117,0.12420696723531607,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.00378065392537583,HL_shift,-0.10859293286186812,0.05511113364634067,3,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.1150759555252826,HL_shift,0.07369543388313012,0.16347524764451982,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),28: DN T cell_4,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.017356344166182563,HL_shift,-0.1039459787689833,0.13865866710134844,3,1,1
HEU vs HUU (Entry),28: DN T cell_4,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.05941187621777527,HL_shift,-0.05304571230581959,0.12259940044069526,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),28: DN T cell_4,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.0319312782000704,HL_shift,-0.09466829016234621,0.11633099044168149,3,1,1
HEU vs HUU (Entry),29: DN T cell_5,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.04447782821183527,HL_shift,-0.13519888934989743,0.09160376349525795,3,1,1
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.08936564398183204,HL_shift,-0.12463773722437763,-0.0592086405655147,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06909410238645308,HL_shift,-0.14198477635815426,-0.05460572077009033,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.025201851899377,HL_shift,-0.11164998763489006,0.06124628383613606,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.08667694210491414,HL_shift,-0.1034016730735687,-0.06298386012129278,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0238312872573829,HL_shift,-0.12272986059777558,0.07506728608300978,3,1,1
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03555127598118993,HL_shift,0.01891929878160988,0.04977131644714242,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.012811919037088126,HL_shift,-0.08063568870785133,0.018344925430068826,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.458765951282945,HL_shift,-0.5773024832833189,-0.3402294192825711,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.011860454899660797,HL_shift,-0.05586167999882927,0.03214077019950767,3,1,1
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01603870959276008,HL_shift,-0.02699992109229981,-0.005077498093220348,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03713678498092645,HL_shift,0.00199237521613384,0.0822085395002856,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.027351263268017484,HL_shift,-0.05822302980166949,0.0035205032656345225,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),29: DN T cell_5,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.12043605531516687,HL_shift,0.04848171539779337,0.12564059666587366,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.12497955147035404,HL_shift,-0.19260052204263012,-0.08059589223771846,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.017401474748973883,HL_shift,-0.02541479662047763,0.03707038896883097,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),29: DN T cell_5,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.04216422549302977,HL_shift,0.0163306120665868,0.06799783891947274,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.3430750687225538,HL_shift,0.2524956175566303,0.43365451988847725,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.008007779843184251,HL_shift,-0.0023851439589773066,0.011848015158082245,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),29: DN T cell_5,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.002697253033080174,HL_shift,-0.0323874294563682,0.03778193552252855,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),29: DN T cell_5,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0018777918261631624,HL_shift,-0.024771388244406542,0.021015804592080217,3,1,1
HEU vs HUU (Entry),29: DN T cell_5,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.01136241419962207,HL_shift,-0.004062709988646987,0.02678753838789113,3,1,1
HEU vs HUU (Entry),29: DN T cell_5,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.2045502485642095,HL_shift,-0.2774338162221268,-0.14223611303107883,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.3138138814104314,HL_shift,-0.3416546243629686,-0.14764616134739775,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.04049739359179781,HL_shift,0.0032512761812895294,0.06953981331522444,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03293753804686823,HL_shift,-0.01188469779807394,0.0678873872352823,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),29: DN T cell_5,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.08195358725980198,HL_shift,-0.18212218396325736,-0.00642703983701487,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.02492507442520399,HL_shift,-0.058068107195806934,0.008217958345398957,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),29: DN T cell_5,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.08224029334667662,HL_shift,-0.02759742707271577,0.19207801376606903,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),29: DN T cell_5,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.03520946280365072,HL_shift,-0.09551661884798823,0.025097693240686794,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),29: DN T cell_5,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.059255027331074926,HL_shift,-0.11165779020571526,-0.006852264456434595,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.011022893137086237,HL_shift,-0.027025055586317792,0.049070841860490266,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),29: DN T cell_5,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.05323219405289381,HL_shift,0.007019546363520757,0.07919809669773725,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.02093376175806566,HL_shift,-0.0562624547223578,0.01439493120622648,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),29: DN T cell_5,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.3430750687225538,HL_shift,0.2524956175566303,0.43365451988847725,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.07058755047683375,HL_shift,-0.1274738681460087,-0.021950775094823186,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),29: DN T cell_5,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.014498704648557285,HL_shift,-0.05711369227547394,0.06665664030059373,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),29: DN T cell_5,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.0294995794094322,HL_shift,0.00407173292843499,0.05492742589042941,6,0.14891467317876567,0.43433446343806653
