comparison,cluster,module,test,mode_note,n_total,n_groupA,n_groupB,n_paired,estimate,estimate_type,ci_lower,ci_upper,statistic,p_value,p_adj
HEI vs HEU (Entry),28: DN T cell_4,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.010550234329092738,HL_shift,-0.07569114132465732,0.03686416287857588,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),28: DN T cell_4,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-7.54819798463762e-4,HL_shift,-0.06761477869926524,0.05015068258239151,16,1,1
HEI vs HEU (Entry),28: DN T cell_4,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.09895721330403867,HL_shift,-0.24247142049751333,0.028221161354701752,7,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),28: DN T cell_4,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.11041194030008274,HL_shift,-0.1953359759802881,0.011592049477487315,4,0.06170669002831272,0.34621692496801415
HEI vs HEU (Entry),28: DN T cell_4,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.02655575339856303,HL_shift,-0.1143156237386578,0.054027503094067814,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),28: DN T cell_4,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.38805819293015675,HL_shift,-0.7650297236237256,0.027980443158689056,5,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),28: DN T cell_4,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.10527828152348873,HL_shift,-0.20874651669885125,0.01449818640903194,4,0.06170669002831272,0.34621692496801415
HEI vs HEU (Entry),28: DN T cell_4,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.12868440466036946,HL_shift,-0.0925989061016638,0.5917418823780897,26,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),28: DN T cell_4,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.10065675419302064,HL_shift,-0.16315878881110982,-0.021418195400207538,2,0.02927250918630454,0.318946538695883
HEI vs HEU (Entry),28: DN T cell_4,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.06149919155814105,HL_shift,-0.17006355298994738,0.034634261039104976,9,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),28: DN T cell_4,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0016313874027055653,HL_shift,-0.08047749797625871,0.07881790667858259,16,1,1
HEI vs HEU (Entry),28: DN T cell_4,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0013872570734556199,HL_shift,-0.022734796561401812,0.07035726670076546,16,1,1
HEI vs HEU (Entry),28: DN T cell_4,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.03354690912370404,HL_shift,-0.12700469440517223,0.1888774743779929,22,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),28: DN T cell_4,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.08521809574548382,HL_shift,-0.2604112795349979,0.1626720942115572,22,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),28: DN T cell_4,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.1063376492402053,HL_shift,-0.11166158786491064,0.35739314446443265,23,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),28: DN T cell_4,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.036345311054964975,HL_shift,-0.2075395136888163,0.051709066830873854,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),28: DN T cell_4,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.09616991220866598,HL_shift,-0.3413642508058352,0.05921560644194257,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),28: DN T cell_4,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0515873156835068,HL_shift,-0.11899106722287794,0.019547929969148718,7,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),28: DN T cell_4,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.07955454848372426,HL_shift,-0.1655795299626266,0.024311867246646347,5,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),28: DN T cell_4,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.07310133428139923,HL_shift,-0.31210546465721845,0.20321730841692875,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),28: DN T cell_4,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.04281764188065989,HL_shift,-0.044351977440096904,0.12379853562767995,25,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),28: DN T cell_4,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.15801399978313035,HL_shift,-0.3851569597591643,0.059174827969114274,7,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),28: DN T cell_4,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.6053968972879289,HL_shift,-0.9795084794500566,0.022853684804138602,5,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),28: DN T cell_4,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.25018317134447343,HL_shift,-0.5521030236215975,0.0808176876243468,7,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),28: DN T cell_4,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.12868440466036946,HL_shift,-0.0925989061016638,0.5917418823780897,26,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),28: DN T cell_4,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.02607055274728568,HL_shift,-0.16848622307044225,0.10107533547193621,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),28: DN T cell_4,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03991093630900466,HL_shift,-0.13905213217161147,0.08511515132106803,11,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),28: DN T cell_4,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03223925746059106,HL_shift,-0.10944957103307554,0.07620056056177854,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),28: DN T cell_4,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.02217773782877232,HL_shift,-0.09879519094120316,0.04727820660684836,11,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),28: DN T cell_4,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.04360429106092435,HL_shift,-0.16761182288466725,0.11164607989588833,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),28: DN T cell_4,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.028284778447428098,HL_shift,-0.13204684620509397,0.08584838045517143,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),28: DN T cell_4,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.04288659175056581,HL_shift,-0.02489134018712577,0.10127867192995599,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),29: DN T cell_5,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.021200983102585516,HL_shift,-0.05782457267096889,0.12110352312329668,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.01077383015795004,HL_shift,-0.036226822749339645,0.061181640185909505,19,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.03480985162050744,HL_shift,-0.03879062740114377,0.10348303826415571,29,0.06170669002831272,0.34621692496801415
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.033252668448182546,HL_shift,-0.2488539950189264,0.12267077006330918,14,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.014022519831786337,HL_shift,-0.05016079555244146,0.012832633506431107,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.004214405439878428,HL_shift,-0.05941647955166111,0.07154763348519147,19,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.004615391625456553,HL_shift,-0.06567720926045112,0.021922588784061246,15,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0048254033250776755,HL_shift,-0.04424000917554499,0.06034983825558063,15,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.1629025261964171,HL_shift,-0.029577315858364497,0.4923352409709455,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.02628637502815233,HL_shift,-0.10946055971582154,0.04909028835676052,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.005854249595683149,HL_shift,-0.03426284280632074,0.019428665252683996,22,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),29: DN T cell_5,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03284434365843286,HL_shift,-0.08866049012289808,0.015734775273115047,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),29: DN T cell_5,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.015594476846902705,HL_shift,-0.023758552175341868,0.048032565505151864,23,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),29: DN T cell_5,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.047122517234797136,HL_shift,-0.11993240581526379,0.042171926973231424,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),29: DN T cell_5,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.06930121111628718,HL_shift,-0.014815150512949675,0.1650083686517887,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),29: DN T cell_5,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.002256876653359223,HL_shift,-0.08911892270406188,0.055952390993313075,17,1,1
HEI vs HEU (Entry),29: DN T cell_5,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0016291329864957093,HL_shift,-0.0309110459592022,0.04672558330717534,17,1,1
HEI vs HEU (Entry),29: DN T cell_5,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.17479069828325677,HL_shift,-0.40996328170216123,-0.018395247962052663,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),29: DN T cell_5,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.004999574986696445,HL_shift,-0.01704599297848052,0.032962667035337,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),29: DN T cell_5,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.01891509970165868,HL_shift,-0.026904533948648432,0.06761676196760268,23,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),29: DN T cell_5,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.010827828491770334,HL_shift,-0.008878067376535627,0.027094469927821038,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),29: DN T cell_5,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0013132137237852534,HL_shift,-0.0027459737742857484,0.006234961286001254,22,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),29: DN T cell_5,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.14587951822956868,HL_shift,-0.012993180386658424,0.24853618610632341,29,0.06170669002831272,0.34621692496801415
HEI vs HEU (Entry),29: DN T cell_5,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.22993094904702688,HL_shift,0.06400585108557261,0.34354472088438426,33,0.012731364269923502,0.318946538695883
HEI vs HEU (Entry),29: DN T cell_5,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.018964075211823694,HL_shift,-0.06739204069739231,0.049805641176438716,14,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),29: DN T cell_5,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.047129475557736264,HL_shift,-0.13384072456261348,0.02610707441368893,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),29: DN T cell_5,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.022909527911825083,HL_shift,-0.290680131681323,0.0830313448181664,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),29: DN T cell_5,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.006514267364621433,HL_shift,-0.03584299342845738,0.03717729886969041,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),29: DN T cell_5,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.11501776208453394,HL_shift,-0.20620275312666334,-0.0245492378974086,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),29: DN T cell_5,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.026214409638380193,HL_shift,-0.06341703678455182,0.11108738780280294,23,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),29: DN T cell_5,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.04922679337063737,HL_shift,-0.048780922268141104,0.1507693030373376,24,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),29: DN T cell_5,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0031969527928555133,HL_shift,-0.06990191023673416,0.049613901746787537,17,1,1
HEI vs HEU (Entry),29: DN T cell_5,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01920632288098209,HL_shift,-0.13515924042895067,0.0445084268687621,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),29: DN T cell_5,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.018014325671693723,HL_shift,-0.044723606996020335,0.06459128170252426,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),29: DN T cell_5,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.17479069828325677,HL_shift,-0.40996328170216123,-0.018395247962052663,3,0.042960146028425066,0.318946538695883
HEI vs HEU (Entry),29: DN T cell_5,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.03125262684551954,HL_shift,-0.09003359996088964,0.07273329895139422,21,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),29: DN T cell_5,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.03512661891796523,HL_shift,-0.1186957099171024,0.040573751307867,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),29: DN T cell_5,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.01393263078978139,HL_shift,-0.020060785160826922,0.030820843585050925,24,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),29: DN T cell_5,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0639746949023512,HL_shift,-0.1342789598343457,0.018752901382502334,4,0.06170669002831272,0.34621692496801415
HEI vs HEU (Entry),29: DN T cell_5,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.00785327654206128,HL_shift,-0.07981330888013727,0.10407644168849498,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),29: DN T cell_5,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.027540537921217578,HL_shift,-0.10307284091883741,0.0081137603677733,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),29: DN T cell_5,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01760693700033826,HL_shift,-0.0625308042022646,0.051860311348186916,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.023467414212447295,HL_shift,-0.03429103635039694,0.07884662942806475,22,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.002818921910737876,HL_shift,-0.02218345104077379,0.026848775060588095,18,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.024263518694046443,HL_shift,-0.01193127348577445,0.0393293029722662,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.018876569677887832,HL_shift,-0.11226708205786237,0.08814296450972392,18,0.8762696636277617,0.956995843635074
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.01469876596725542,HL_shift,-0.04118204067967976,0.011256058396547211,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.018519270019605717,HL_shift,-0.0637253160723976,0.003412427801641774,5,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.014698881599364267,HL_shift,-0.03765461871843742,0.01582737758742656,9,0.2757578478275093,0.5849408893310802
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.003971701022622955,HL_shift,-0.03054672743238444,0.017877049900388475,20,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.11972324601401539,HL_shift,-0.04828306478950207,0.39137944622513215,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,14,11,3,0,3.681154117388644e-4,HL_shift,-0.050287008507797874,0.03636115434389662,17,1,1
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.004698904201172904,HL_shift,-0.016389163486622157,0.0071218608120110685,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.009679876607404235,HL_shift,-0.02559505608700132,0.009468374792572275,8,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.011283430732892489,HL_shift,-0.008475480213904242,0.02979873185741215,25,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.06244233633735304,HL_shift,-0.10486781329157234,0.007421874187364966,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.06788797306401029,HL_shift,-0.021728727566790302,0.18431524352533227,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.008156278270043123,HL_shift,-0.01274878363810341,0.03249915732696852,25,0.21291190281150457,0.5225050035607876
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0015689496660703218,HL_shift,-0.024257608371443598,0.017932518300776107,16,1,1
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.11935464145396424,HL_shift,-0.2611820271504125,0.05328694233896693,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0086745698261091915,HL_shift,-0.005202233297289596,0.017951971771672688,28,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.012755960670067344,HL_shift,-0.0030679515707295415,0.027381479995494264,28,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0029260318517362353,HL_shift,-0.007950556690693063,0.015429942658258545,22,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0026729533758070015,HL_shift,-6.801845488104408e-4,0.00623935794135867,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.0585944240112513,HL_shift,-0.0776609121766496,0.1938188469444574,27,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.1551159260368955,HL_shift,-0.006084742693287164,0.23004074687654952,28,0.08676817270387568,0.38534505702325456
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.009185055812148468,HL_shift,-0.044590198915692346,0.023257970971310958,12,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.028604370140547394,HL_shift,-0.10854776569600127,0.062118049522545175,10,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.0030109611383871606,HL_shift,-0.317840957352726,0.11065460205201148,16,1,1
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-1.9488601002152584e-4,HL_shift,-0.02530156329240855,0.01611321557055672,16,1,1
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.06818044407449828,HL_shift,-0.16098842226879823,0.006151186127151617,4,0.06170669002831272,0.34621692496801415
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.04186733948481143,HL_shift,-0.022200442515693426,0.0977335398518092,26,0.1611249492890518,0.47849227364627506
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.059356210885647194,HL_shift,-0.06492233436060367,0.12329571022874375,23,0.35020138917929566,0.6355506692513144
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.01250964589739267,HL_shift,-4.111658210967156e-4,0.024199383792407304,29,0.06170669002831272,0.34621692496801415
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.002992500718810405,HL_shift,-0.02252136532887257,0.03353112761711754,19,0.7554968749288828,0.8978014601014209
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.012823494698240899,HL_shift,-0.021860652745534084,0.05578060253086762,22,0.43627492884052915,0.7001355299078361
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.11935464145396424,HL_shift,-0.2611820271504125,0.05328694233896693,6,0.11947098677170073,0.3982366225723358
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,0.01504881171903259,HL_shift,-0.03841739826218599,0.055110571646013906,21,0.5334165134726944,0.7664929372481533
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.022340055251355573,HL_shift,-0.10300111480000512,0.04565681336950487,13,0.640428787412791,0.8375714568476892
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,14,11,3,0,1.1009314587919667e-4,HL_shift,-0.022513337414518338,0.010422497933965418,17,1,1
HEI vs HEU (Entry),2: Naïve CD4 T cell_1,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,14,11,3,0,-0.04266703912493594,HL_shift,-0.09283854954097863,-0.006010431591449154,3,0.042960146028425066,0.318946538695883
